x	y	time	fwi	ffmc	dmc	dc	isi	area
1.92382	-72.50981	2017-02-09-18:41:00	0.09235878	53.5433	0.28366092	12.3179	0.28366092	0.03998959611035514
3.0754900000000003	-70.26279	2017-02-09-18:41:00	0.22750732	64.57285	0.62202275	23.655088	0.62202275	0.022968200557104128
3.4735199999999997	-59.93185	2017-02-10-05:39:00	20.59289	90.877815	8.979706	398.50272	8.979706	0.02591241771480155
-13.72137	-66.17911	2017-02-10-05:44:00	13.197439000000001	85.86421	10.30763	212.36642	10.30763	0.13873937494463798
-16.335379999999997	-61.02723	2017-02-10-05:44:00	14.575931	86.59509	8.431277	378.92032	8.431277	0.034242928755841534
-16.87181	-60.56836	2017-02-10-04:05:00	10.632738	84.580025	5.3792290000000005	442.24985	5.3792290000000005	0.0431300735503334
-17.93299	-62.54812	2017-02-10-04:05:00	31.10456	89.20622	11.677064	505.70288	11.677064	0.11341067509392687
-18.18034	-62.25721	2017-02-10-04:05:00	39.278420000000004	90.04482	15.391389000000002	508.67545	15.391389000000002	0.014945571341193885
-18.18403	-62.26181	2017-02-10-05:45:00	39.278420000000004	90.04482	15.391389000000002	508.67545	15.391389000000002	0.029108636076387768
-19.70671	-57.44839	2017-02-10-05:45:00	1.6075925	77.15989	1.6063683000000002	293.74902000000003	1.6063683000000002	0.04372970458030344
-19.70714	-57.443999999999996	2017-02-10-05:45:00	1.6075925	77.15989	1.6063683000000002	293.74902000000003	1.6063683000000002	0.046932946894900664
-19.717570000000002	-57.4584	2017-02-10-05:45:00	1.6075925	77.15989	1.6063683000000002	293.74902000000003	1.6063683000000002	0.04365224305131565
-19.71714	-57.46276999999999	2017-02-10-05:45:00	1.6075925	77.15989	1.6063683000000002	293.74902000000003	1.6063683000000002	0.3417152151245823
-19.70577	-57.44555	2017-02-10-05:45:00	1.6075925	77.15989	1.6063683000000002	293.74902000000003	1.6063683000000002	0.11522446039276672
-19.710829999999998	-57.45496	2017-02-10-05:45:00	1.6075925	77.15989	1.6063683000000002	293.74902000000003	1.6063683000000002	0.34258310605105297
-20.74343	-60.151630000000004	2017-02-09-05:59:00	46.973293	91.341324	19.57038	899.2423	19.57038	0.3808660296222961
-20.74843	-60.15224	2017-02-10-05:46:00	46.973293	91.341324	19.57038	899.2423	19.57038	0.035265390929359264
2.49762	-59.441390000000006	2017-02-09-05:59:00	13.593532000000002	90.90984	10.637122	40.702304999999996	10.637122	0.3513931056430101
2.69443	-60.92395	2017-02-10-16:41:00	31.022242	90.044914	15.453107999999999	228.71532000000002	15.453107999999999	0.048019297428883854
3.5840199999999998	-60.051069999999996	2017-02-09-18:40:00	54.372593	93.04938	23.792732	453.38327000000004	23.792732	0.082392533264871
3.6768400000000003	-59.78405	2017-02-10-16:41:00	25.499187	90.98221600000001	12.6026125	361.61526000000003	12.6026125	0.031841665426388645
3.91851	-60.17702	2017-02-10-16:41:00	54.372593	93.04938	23.792732	453.38327000000004	23.792732	0.09116482608268953
-19.57009	-59.815830000000005	2017-02-09-18:40:00	30.643402000000002	90.95517	13.433774	777.3919999999999	13.433774	0.00528779008611869
-18.25678	-62.36826	2017-02-10-18:16:00	39.278420000000004	90.04482	15.391389000000002	508.67545	15.391389000000002	0.06215936419940029
-18.2521	-62.369240000000005	2017-02-09-18:40:00	39.278420000000004	90.04482	15.391389000000002	508.67545	15.391389000000002	0.003975991979412657
-17.77574	-62.028209999999994	2017-02-10-18:16:00	36.561066	90.11914	13.431391	579.11224	13.431391	0.07109862096181102
-14.12152	-66.7056	2017-02-10-18:17:00	5.7248855	82.8147	5.4999757	186.34312	5.4999757	0.04788353251285394
-12.90558	-64.13157	2017-02-09-18:40:00	0.8060996	80.76595999999999	1.6593289	19.600622	1.6593289	0.060292000669526426
-12.99511	-66.92159000000001	2017-02-10-18:17:00	0.90604836	77.30386999999999	2.1776505	34.305893	2.1776505	0.04762196095745138
-0.5015	-73.59697	2017-02-09-18:40:00	0.014294932	40.91894	0.04819263	9.467625	0.04819263	0.06327509703042501
-0.4644	-74.56056	2017-02-10-18:21:00	0.029197624	45.359840000000005	0.10090995	7.793295	0.10090995	0.02224513890254382
-0.03083	-74.8168	2017-02-09-18:40:00	0.029197624	45.359840000000005	0.10090995	7.793295	0.10090995	0.007205992311896242
0.12725	-74.64555	2017-02-10-18:21:00	0.005535341	36.826027	0.020995477000000002	6.765067	0.020995477000000002	0.02231010902933837
0.19622	-74.88005	2017-02-09-18:40:00	0.005535341	36.826027	0.020995477000000002	6.765067	0.020995477000000002	0.13523539993416145
0.5577	-75.16811	2017-02-10-18:22:00	0.038480412	46.694557	0.124134466	9.267744	0.124134466	0.02293471170795797
0.56271	-75.49623000000001	2017-02-10-18:22:00	0.038480412	46.694557	0.124134466	9.267744	0.124134466	0.02363447839211594
0.5909399999999999	-75.37756999999999	2017-02-10-18:22:00	0.038480412	46.694557	0.124134466	9.267744	0.124134466	0.03001212029905335
0.59367	-75.53043000000001	2017-02-10-05:39:00	0.038480412	46.694557	0.124134466	9.267744	0.124134466	0.03803014149778509
0.73919	-75.23966999999999	2017-02-10-18:22:00	0.038480412	46.694557	0.124134466	9.267744	0.124134466	0.02286836409516628
0.81676	-74.84218	2017-02-10-05:44:00	0.017492134	41.80847	0.056311015	10.332013	0.056311015	0.14149866735612576
0.8726799999999999	-74.51857	2017-02-10-05:44:00	0.017492134	41.80847	0.056311015	10.332013	0.056311015	0.3139636223091045
0.83701	-75.09006	2017-02-10-18:22:00	0.038480412	46.694557	0.124134466	9.267744	0.124134466	0.02237207104199379
0.8456	-75.12339	2017-02-10-18:22:00	0.038480412	46.694557	0.124134466	9.267744	0.124134466	0.022436309207389264
0.88221	-74.92631999999999	2017-02-10-18:22:00	0.017492134	41.80847	0.056311015	10.332013	0.056311015	0.022802033277193275
1.3550799999999998	-71.91546	2017-02-10-18:22:00	0.09735107	53.807735	0.31194186	9.367469	0.31194186	0.02810363737269984
0.9680200000000001	-74.53709	2017-02-10-18:22:00	0.017492134	41.80847	0.056311015	10.332013	0.056311015	0.02253939584375821
1.41929	-71.89676	2017-02-09-05:59:00	0.09735107	53.807735	0.31194186	9.367469	0.31194186	0.9287370539548716
1.0258399999999999	-74.51396	2017-02-10-18:22:00	0.22087222	59.37249	0.47143352	21.868689	0.47143352	0.02217802000434781
1.02254	-74.5805	2017-02-10-18:22:00	0.22087222	59.37249	0.47143352	21.868689	0.47143352	0.022178042840183324
1.22375	-74.20938000000001	2017-02-09-18:40:00	0.14890736	56.78946	0.3989728	17.731329000000002	0.3989728	0.05098388394487791
1.24924	-74.15311	2017-02-09-18:40:00	0.14890736	56.78946	0.3989728	17.731329000000002	0.3989728	0.00528779008611869
1.2558799999999999	-74.1541	2017-02-09-18:40:00	0.14890736	56.78946	0.3989728	17.731329000000002	0.3989728	0.00528779008611869
1.20191	-74.68952	2017-02-10-18:22:00	0.22087222	59.37249	0.47143352	21.868689	0.47143352	0.02217669492636061
1.54731	-73.97248	2017-02-09-18:40:00	0.28749922	65.79088	0.69461846	20.253275	0.69461846	0.019977631947745145
-13.750739999999999	-66.16575	2017-02-11-05:25:00	8.807361	81.545105	6.723739	215.01772999999997	6.723739	0.030992846448725467
-13.7466	-66.1678	2017-02-11-05:25:00	8.807361	81.545105	6.723739	215.01772999999997	6.723739	0.13759068617651168
-13.75116	-66.16388	2017-02-09-18:40:00	8.807361	81.545105	6.723739	215.01772999999997	6.723739	0.3691936423577125
-15.992329999999999	-60.87616	2017-02-11-05:25:00	0.9178293	68.585884	1.8806118000000003	81.10901	1.8806118000000003	0.0228302357374326
-16.92781	-61.81524	2017-02-11-05:26:00	0.5578451999999999	62.78388	0.7828571	421.0926	0.7828571	0.021924301586115996
-16.930039999999998	-61.8232	2017-02-11-05:26:00	0.5578451999999999	62.78388	0.7828571	421.0926	0.7828571	0.02106411316198619
-17.63194	-61.956869999999995	2017-02-11-05:26:00	18.204128	82.78996	5.2864260000000005	587.6545	5.2864260000000005	0.14121299177138374
-17.63251	-61.95316	2017-02-11-05:26:00	18.204128	82.78996	5.2864260000000005	587.6545	5.2864260000000005	0.022634777886515352
-17.63531	-61.957440000000005	2017-02-11-05:26:00	18.204128	82.78996	5.2864260000000005	587.6545	5.2864260000000005	0.352607574147884
1.25206	-74.52356999999999	2017-02-11-07:02:00	0.5948415	76.01848000000001	1.0997282	28.25212	1.0997282	0.17454239803933275
-0.52474	-74.46370999999999	2017-02-10-18:22:00	0.16783331	59.90531	0.48641294	17.9023	0.48641294	0.02363447839211594
-0.40569	-74.63396	2017-02-11-18:02:00	0.15465406	59.256577	0.47090906	13.986882000000001	0.47090906	0.025272019615347568
-0.13523	-74.98019000000001	2017-02-11-18:02:00	0.15465406	59.256577	0.47090906	13.986882000000001	0.47090906	0.027537718343085875
0.18479	-74.67132	2017-02-11-18:03:00	0.09883459	54.619946	0.3286688	12.933342	0.3286688	0.007344362958617402
0.18422	-74.67494	2017-02-10-18:22:00	0.09883459	54.619946	0.3286688	12.933342	0.3286688	0.16472303428594254
0.33654	-75.10495	2017-02-11-18:03:00	0.12884973	57.380630000000004	0.39557883	15.122882999999998	0.39557883	0.02685111254588113
0.3371	-75.10136	2017-02-10-18:22:00	0.12884973	57.380630000000004	0.39557883	15.122882999999998	0.39557883	0.3784021204847564
0.52674	-74.17543	2017-02-10-18:22:00	0.2408036	64.070465	0.66827166	18.738127	0.66827166	0.022825464811090847
0.50033	-74.34731	2017-02-10-18:22:00	0.2408036	64.070465	0.66827166	18.738127	0.66827166	0.7216721292009899
0.5425399999999999	-74.45564	2017-02-11-05:20:00	0.24848433	63.904064	0.6442311	16.605757	0.6442311	0.00999140309770789
0.61436	-74.36169	2017-02-11-18:03:00	0.2408036	64.070465	0.66827166	18.738127	0.66827166	0.04971527569777928
0.66447	-74.35338	2017-02-10-18:22:00	0.2408036	64.070465	0.66827166	18.738127	0.66827166	0.058114975118618926
0.66193	-74.35503	2017-02-11-18:03:00	0.2408036	64.070465	0.66827166	18.738127	0.66827166	0.053404106477622316
0.5586	-75.0911	2017-02-10-18:22:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.06991193445526638
0.65777	-74.64466999999999	2017-02-10-18:22:00	0.24848433	63.904064	0.6442311	16.605757	0.6442311	0.0026813556110666537
0.54298	-75.55514000000001	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.03104539256936765
0.58411	-75.34388	2017-02-10-18:22:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.04882942720302573
0.6187199999999999	-75.20198	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.028302732071498905
0.7510600000000001	-74.38416	2017-02-11-18:03:00	0.24848433	63.904064	0.6442311	16.605757	0.6442311	0.048455283509034934
0.59165	-75.52505	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.030043675590390964
1.24847	-71.30649	2017-02-11-18:03:00	0.39003736	73.94131	0.9807818000000001	13.7531805	0.9807818000000001	0.00028682926842549814
0.7207100000000001	-74.69463	2017-02-11-18:03:00	0.24848433	63.904064	0.6442311	16.605757	0.6442311	0.10877545487118973
0.59391	-75.52496	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.3730855780311755
0.5975699999999999	-75.52965999999999	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.6540372175851379
0.79651	-74.52649	2017-02-11-18:03:00	0.24848433	63.904064	0.6442311	16.605757	0.6442311	0.022802532958659992
0.65674	-75.46016999999999	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.030091521397829238
0.65978	-75.46885999999999	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.030242337655942364
0.68234	-75.35056	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.028229430976478544
0.67323	-75.46688	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.030468506353078118
0.67261	-75.47091	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.12272093789509884
0.72523	-75.15503000000001	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.027248760020847654
0.6775	-75.46755	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.0659899580666971
0.6824	-75.46419	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.030166780853744232
0.8196100000000001	-74.59058	2017-02-11-18:03:00	0.24848433	63.904064	0.6442311	16.605757	0.6442311	0.022867927441602296
0.8459	-74.49844	2017-02-11-18:03:00	0.24848433	63.904064	0.6442311	16.605757	0.6442311	0.02224344523126217
0.77574	-75.38484	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.035566397046946474
0.77208	-75.40853	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.15086181277778973
0.86695	-75.04146	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.025685157206139047
1.36406	-71.78325	2017-02-11-18:03:00	0.39003736	73.94131	0.9807818000000001	13.7531805	0.9807818000000001	0.030014520843814563
0.84193	-75.26328000000001	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.027391415564305376
0.9626299999999999	-74.81998	2017-02-11-18:03:00	0.24848433	63.904064	0.6442311	16.605757	0.6442311	0.024477885973585533
0.9987799999999999	-75.03453	2017-02-11-18:03:00	0.18551444	61.150535999999995	0.52471006	15.438831	0.52471006	0.03076021161294888
1.0896299999999999	-74.61485	2017-02-11-18:03:00	0.5948415	76.01848000000001	1.0997282	28.25212	1.0997282	0.023431082815890292
1.0391	-75.07489	2017-02-11-18:03:00	0.53496444	75.62702	0.9983373	26.734201000000002	0.9983373	1.2972414028482082
1.1193899999999999	-74.60854	2017-02-11-18:03:00	0.5948415	76.01848000000001	1.0997282	28.25212	1.0997282	0.0225383151095386
1.11305	-74.95011	2017-02-11-18:03:00	0.5948415	76.01848000000001	1.0997282	28.25212	1.0997282	0.003090495993001674
1.23648	-74.39235	2017-02-11-18:03:00	0.5948415	76.01848000000001	1.0997282	28.25212	1.0997282	0.7226633742946671
1.2547	-74.40536999999999	2017-02-11-18:03:00	0.5948415	76.01848000000001	1.0997282	28.25212	1.0997282	0.04840210541714722
1.28696	-74.22196	2017-02-11-18:03:00	0.43202692	73.38945	0.9670628000000001	23.968510000000002	0.9670628000000001	0.3174973310117163
1.30915	-74.39303000000001	2017-02-11-18:03:00	0.5948415	76.01848000000001	1.0997282	28.25212	1.0997282	0.046171143422666434
1.4245700000000001	-73.95035	2017-02-11-18:03:00	0.43202692	73.38945	0.9670628000000001	23.968510000000002	0.9670628000000001	3.521970631255753
1.44498	-73.91965	2017-02-11-18:03:00	0.43202692	73.38945	0.9670628000000001	23.968510000000002	0.9670628000000001	0.047912555908055834
1.49326	-74.00229	2017-02-11-18:03:00	0.43202692	73.38945	0.9670628000000001	23.968510000000002	0.9670628000000001	0.09247097872034904
2.0194099999999997	-72.42798	2017-02-11-18:03:00	0.7122229999999999	80.08440999999999	1.6130638000000002	22.349503	1.6130638000000002	0.028432622432791006
3.93494	-60.44708000000001	2017-02-11-18:03:00	57.090374	93.09974	24.926826000000002	460.68865999999997	24.926826000000002	0.024777660265017862
4.09106	-60.5011	2017-02-11-18:03:00	38.915375	91.70825	17.558355	285.30523999999997	17.558355	0.6299688156099604
2.96323	-70.26083	2017-02-11-18:03:00	0.34120974	71.83365	0.8773771	13.338407	0.8773771	0.02585008894718625
4.72965	-65.36604	2017-02-11-18:03:00	6.120667	87.073074	4.05357	62.068443	4.05357	0.6819275885666066
3.9313800000000003	-60.99316999999999	2017-02-12-05:01:00	51.204258	94.29442	20.381166	374.69800000000004	20.381166	0.046086934953995434
2.69087	-61.270469999999996	2017-02-12-05:02:00	25.725882000000002	92.66764	11.693292	196.27788	11.693292	0.04781935675925848
0.74788	-60.47776999999999	2017-02-12-05:02:00	8.1376095	91.02036	6.292051	37.856922	6.292051	0.039077787185473264
-5.02246	-56.194069999999996	2017-02-12-05:03:00	0.0021080978	32.36538	0.0072463686	5.963764	0.0072463686	0.02208162787951809
-5.02579	-56.1946	2017-02-12-05:03:00	0.0021080978	32.36538	0.0072463686	5.963764	0.0072463686	0.08764001582592397
1.97797	-72.83663	2017-02-11-18:03:00	1.5714638	83.25350999999999	2.3597509999999997	26.452503000000004	2.3597509999999997	0.5473542249156028
-19.70579	-57.46891	2017-02-11-18:03:00	0.36105365	63.740902	0.5943261	286.40665	0.5943261	3.521970631255753
-19.707179999999997	-57.477219999999996	2017-02-11-18:03:00	0.36105365	63.740902	0.5943261	286.40665	0.5943261	0.7715147652506287
-19.64765	-57.55116999999999	2017-02-11-18:03:00	0.38509247	58.911663	0.5130496	177.41028	0.5130496	0.134560124746945
-12.63392	-66.2093	2017-02-11-18:03:00	0.6653462	69.52996999999999	1.4099939	119.46928	1.4099939	0.09722715171085616
1.01138	-59.50518	2017-02-11-18:03:00	8.348555000000001	90.650116	6.1516824	39.311916	6.1516824	0.05595398999940596
-0.54673	-74.45858	2017-02-12-17:44:00	0.3046041	69.22639000000001	0.7425901	24.01596	0.7425901	0.1444085860277998
0.92133	-70.89905	2017-02-12-17:44:00	0.3584513	74.37334399999999	0.927154	15.803672	0.927154	0.03146557763669418
2.73671	-59.709669999999996	2017-02-11-18:03:00	17.7511	91.277435	8.861189999999999	188.6632	8.861189999999999	1.761535062442047
2.75366	-60.18022	2017-02-11-18:03:00	42.840992	93.30431	19.924879999999998	378.42334	19.924879999999998	0.5215354922218509
2.75314	-60.18379	2017-02-11-18:03:00	42.840992	93.30431	19.924879999999998	378.42334	19.924879999999998	0.9997897318941756
0.43236	-75.46269000000001	2017-02-11-18:03:00	0.24659044	66.69967	0.67005163	20.96795	0.67005163	1.8804510467187567
2.96401	-59.970580000000005	2017-02-11-18:03:00	17.7511	91.277435	8.861189999999999	188.6632	8.861189999999999	3.521970631255753
0.6571600000000001	-75.34976	2017-02-12-17:44:00	0.30439067	70.64888	0.75999695	21.33171	0.75999695	0.030922345964208706
1.32322	-71.91856	2017-02-12-17:44:00	0.88676286	81.84980999999999	1.9169058999999997	21.739404999999998	1.9169058999999997	0.043540437670327566
1.11812	-74.20581999999999	2017-02-12-17:44:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	0.022113069457065256
1.1175899999999999	-74.20925	2017-02-12-17:44:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	0.08917299604223199
1.11521	-74.19799	2017-02-12-17:44:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	0.13806347412192801
1.0525	-74.58561999999999	2017-02-12-17:44:00	1.6803755	82.55836500000001	1.9806753000000001	34.433279999999996	1.9806753000000001	0.06535044603319412
1.12657	-74.19621	2017-02-11-18:03:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	0.955865924780554
1.11564	-74.51	2017-02-12-17:38:00	1.6803755	82.55836500000001	1.9806753000000001	34.433279999999996	1.9806753000000001	0.12873485100281234
3.4005	-59.76081	2017-02-11-18:03:00	24.057209	91.708725	9.843175	412.33014	9.843175	4.507596740748974
1.5459399999999999	-72.02104	2017-02-12-17:44:00	1.21672	82.75313	2.1287458	26.396929999999998	2.1287458	0.5407285221891176
1.20333	-74.38626	2017-02-12-17:44:00	1.6803755	82.55836500000001	1.9806753000000001	34.433279999999996	1.9806753000000001	0.029643086669978037
1.24443	-74.5526	2017-02-12-17:44:00	1.6803755	82.55836500000001	1.9806753000000001	34.433279999999996	1.9806753000000001	0.02420361744107884
1.3240399999999999	-74.22066	2017-02-12-17:44:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	1.5856954774043246
1.3761	-74.14671	2017-02-12-17:44:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	0.022627586334707725
1.32368	-74.51047	2017-02-12-17:44:00	1.6803755	82.55836500000001	1.9806753000000001	34.433279999999996	1.9806753000000001	0.024573697926994136
1.42667	-73.9313	2017-02-12-17:44:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	0.020298382921985943
1.39232	-74.28846999999999	2017-02-12-17:44:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	0.8976303927555734
1.44375	-74.06487	2017-02-12-17:44:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	0.13097450635856686
1.46339	-73.97353000000001	2017-02-12-17:44:00	1.5389924	82.89551	2.1855029999999998	30.291702	2.1855029999999998	0.5502499588533242
3.52273	-60.779830000000004	2017-02-12-17:44:00	51.204258	94.29442	20.381166	374.69800000000004	20.381166	0.32969119594059565
3.6493300000000004	-60.842580000000005	2017-02-12-17:44:00	51.204258	94.29442	20.381166	374.69800000000004	20.381166	0.046734912666343366
1.90388	-72.57873000000001	2017-02-12-17:44:00	1.5714638	83.25350999999999	2.3597509999999997	26.452503000000004	2.3597509999999997	0.05008120735691639
3.69777	-60.87014	2017-02-12-17:44:00	51.204258	94.29442	20.381166	374.69800000000004	20.381166	0.4775922983241029
2.01591	-72.48772	2017-02-12-17:44:00	1.7484249	83.711685	2.4023466	28.387226000000002	2.4023466	0.23428284470558014
2.0222	-72.47844	2017-02-12-17:44:00	1.7484249	83.711685	2.4023466	28.387226000000002	2.4023466	0.454208136364772
4.001580000000001	-60.3328	2017-02-12-17:44:00	35.771782	91.83851	14.863244	291.99602999999996	14.863244	0.1001733196772624
3.91626	-61.00719	2017-02-12-17:44:00	51.204258	94.29442	20.381166	374.69800000000004	20.381166	0.044844298629152
3.28915	-65.23293000000001	2017-02-12-17:44:00	0.6434551	78.47998	1.1636591	25.071209	1.1636591	0.02263633649360827
3.30294	-65.23145	2017-02-12-17:44:00	0.6434551	78.47998	1.1636591	25.071209	1.1636591	0.02220892779305043
4.00753	-60.52188	2017-02-12-17:44:00	35.771782	91.83851	14.863244	291.99602999999996	14.863244	0.026681097546929718
4.01566	-60.52306	2017-02-12-17:44:00	35.771782	91.83851	14.863244	291.99602999999996	14.863244	0.02327172456391004
3.9077699999999997	-61.621480000000005	2017-02-12-17:44:00	33.504745	94.56865	13.447099	145.55759	13.447099	0.049405243663601946
3.21286	-68.19639000000001	2017-02-12-17:44:00	1.5174241000000002	83.31107	2.083749	34.173046	2.083749	0.030196823164549063
3.2204599999999997	-68.21809	2017-02-12-17:44:00	1.5174241000000002	83.31107	2.083749	34.173046	2.083749	0.03012129486260696
4.35815	-60.72436	2017-02-12-17:44:00	28.043608000000003	91.98571	14.142413000000001	117.55103000000001	14.142413000000001	0.023767016181899227
2.95309	-70.26392	2017-02-12-17:44:00	0.8459806999999999	81.75815	1.8317352999999998	19.461911999999998	1.8317352999999998	0.22957236065459816
4.22397	-67.76469	2017-02-12-17:45:00	4.687939599999999	86.2554	2.778429	87.72176	2.778429	0.030752856512772743
4.59454	-66.6277	2017-02-12-17:45:00	4.662191	85.48378000000001	2.6439867	100.35146	2.6439867	0.022731470772660727
4.61846	-66.62772	2017-02-12-17:45:00	4.662191	85.48378000000001	2.6439867	100.35146	2.6439867	0.02260007000049335
3.1987400000000004	-60.831630000000004	2017-02-13-04:42:00	46.622807	93.71386	17.789139000000002	480.96124000000003	17.789139000000002	0.016159667843813633
-20.98461	-60.84555	2017-02-13-04:49:00	19.528086	90.48541	9.366973	619.54083	9.366973	0.2092837469427561
-20.98229	-60.8427	2017-02-13-04:49:00	19.528086	90.48541	9.366973	619.54083	9.366973	0.03129007308849331
-20.9857	-60.84794	2017-02-13-04:49:00	19.528086	90.48541	9.366973	619.54083	9.366973	0.4005809082973033
-20.98656	-60.84365	2017-02-12-17:44:00	19.528086	90.48541	9.366973	619.54083	9.366973	0.7173908942660373
3.35865	-64.51063	2017-02-12-17:44:00	5.677321	88.68829000000001	4.2839956	39.337494	4.2839956	0.13175634485292126
3.3530599999999997	-64.51135	2017-02-13-06:23:00	5.677321	88.68829000000001	4.2839956	39.337494	4.2839956	0.04967868999639835
1.2767	-71.82749	2017-02-13-04:49:00	2.7769369999999998	85.6359	3.0330548	26.279331	3.0330548	0.029090238565894325
-4.12021	-63.399330000000006	2017-02-13-17:23:00	0.024080625	44.40217	0.08462916	8.132512	0.08462916	0.011545551843110824
-3.29865	-58.93388	2017-02-13-17:23:00	0.16258799	59.96657	0.48582593	12.617293	0.48582593	0.022636108452135796
0.76221	-59.40726	2017-02-13-17:24:00	8.546494000000001	91.1492	5.902336599999999	40.776268	5.902336599999999	0.026078974541318144
0.79692	-59.44801999999999	2017-02-13-17:24:00	8.546494000000001	91.1492	5.902336599999999	40.776268	5.902336599999999	0.022802533622639242
0.9586600000000001	-59.53776	2017-02-13-17:24:00	8.546494000000001	91.1492	5.902336599999999	40.776268	5.902336599999999	0.022307044621671084
1.0324	-59.74064	2017-02-13-04:49:00	8.818653	90.71123	5.859542	46.00201	5.859542	0.3741893621264566
1.53188	-66.93125	2017-02-13-17:25:00	0.13682087	57.992268	0.38444367	19.71643	0.38444367	0.3374326003370715
2.57133	-60.380390000000006	2017-02-13-17:25:00	40.330124	93.35476	17.338604	385.6281	17.338604	0.02537073617453776
2.84517	-59.54748000000001	2017-02-13-17:25:00	18.073639	91.32722	8.487381	195.33921999999998	8.487381	0.022732179074231036
1.5531	-68.73113000000001	2017-02-13-17:25:00	0.6574614000000001	78.88679	1.2420768999999998	25.787958	1.2420768999999998	0.01725300608795519
1.23294	-70.83099	2017-02-13-04:49:00	0.8571534	82.19875	1.8519387999999999	22.413551000000002	1.8519387999999999	0.25440004654380843
1.57215	-68.74319	2017-02-13-04:49:00	0.6574614000000001	78.88679	1.2420768999999998	25.787958	1.2420768999999998	0.029090238565894325
3.00864	-59.4744	2017-02-13-06:24:00	24.460167000000002	91.75864399999999	9.540919	419.17773	9.540919	0.005232512931208778
3.01306	-59.46781	2017-02-13-04:49:00	24.460167000000002	91.75864399999999	9.540919	419.17773	9.540919	0.18945294389024314
1.2154200000000002	-71.28967	2017-02-13-17:25:00	2.7769369999999998	85.6359	3.0330548	26.279331	3.0330548	0.06995020750485388
1.41866	-70.06715	2017-02-13-17:25:00	0.36734190000000005	72.95504	0.81932175	22.045270000000002	0.81932175	0.0012175124334004614
1.29587	-70.89341999999999	2017-02-13-17:25:00	0.8571534	82.19875	1.8519387999999999	22.413551000000002	1.8519387999999999	0.035364021787405754
1.14342	-72.05048000000001	2017-02-13-17:25:00	2.0261106	84.32518	2.5175319	27.959238	2.5175319	0.05284074177224712
3.09147	-59.9148	2017-02-13-17:25:00	24.460167000000002	91.75864399999999	9.540919	419.17773	9.540919	0.02283699591711301
3.09337	-60.21103000000001	2017-02-13-17:25:00	48.986233	93.258934	19.224228	590.1578	19.224228	0.5875521630442406
1.4128100000000001	-71.85859	2017-02-13-17:25:00	2.7769369999999998	85.6359	3.0330548	26.279331	3.0330548	0.04924446006344951
1.45287	-71.89076	2017-02-13-17:25:00	2.0261106	84.32518	2.5175319	27.959238	2.5175319	0.01536516194192941
1.4449100000000001	-71.98246999999999	2017-02-13-17:25:00	2.0261106	84.32518	2.5175319	27.959238	2.5175319	0.006911938796169234
2.53028	-65.1297	2017-02-13-17:25:00	0.65394866	79.81553000000001	1.1997893999999998	29.497908000000002	1.1997893999999998	0.036463908407536334
1.51626	-71.99453000000001	2017-02-13-17:25:00	2.3659407999999997	84.70006	2.6578958	32.573170000000005	2.6578958	0.26199257579738194
